sample	compressor	size	noise	correct
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	2
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	2
Treasure Waltz (Strauss)	lzma	9/10	0.25	2
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	2
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	2
Treasure Waltz (Strauss)	lzma	9/10	0.25	3
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	3
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
For Alise (Bethoven)	gzip	9/10	0.25	1
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	2
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	1
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	3
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Treasure Waltz (Strauss)	gzip	9/10	0.25	0
Treasure Waltz (Strauss)	lzma	9/10	0.25	3
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	2
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	2
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	3
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
For Alise (Bethoven)	gzip	9/10	0.25	1
For Alise (Bethoven)	lzma	9/10	0.25	1
For Alise (Bethoven)	bzip2	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Treasure Waltz (Strauss)	gzip	9/10	0.25	1
Treasure Waltz (Strauss)	lzma	9/10	0.25	3
Treasure Waltz (Strauss)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.25	0
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.25	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.25	2
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.25	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	3
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	3
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	2
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
For Alise (Bethoven)	gzip	9/10	0.1	2
For Alise (Bethoven)	lzma	9/10	0.1	1
For Alise (Bethoven)	bzip2	9/10	0.1	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Treasure Waltz (Strauss)	gzip	9/10	0.1	0
Treasure Waltz (Strauss)	lzma	9/10	0.1	3
Treasure Waltz (Strauss)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.1	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.1	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.1	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.1	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	3
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	3
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	3
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	3
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
For Alise (Bethoven)	gzip	9/10	0.05	2
For Alise (Bethoven)	lzma	9/10	0.05	1
For Alise (Bethoven)	bzip2	9/10	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Treasure Waltz (Strauss)	gzip	9/10	0.05	0
Treasure Waltz (Strauss)	lzma	9/10	0.05	2
Treasure Waltz (Strauss)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0.05	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0.05	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	2
Treasure Waltz (Strauss)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
Treasure Waltz (Strauss)	gzip	9/10	0	1
Treasure Waltz (Strauss)	lzma	9/10	0	3
Treasure Waltz (Strauss)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
Treasure Waltz (Strauss)	gzip	9/10	0	1
Treasure Waltz (Strauss)	lzma	9/10	0	2
Treasure Waltz (Strauss)	bzip2	9/10	0	1
Treasure Waltz (Strauss)	gzip	9/10	0	1
Treasure Waltz (Strauss)	lzma	9/10	0	2
Treasure Waltz (Strauss)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	2
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	2
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	0
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	3
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	3
Treasure Waltz (Strauss)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	2
Treasure Waltz (Strauss)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	2
Treasure Waltz (Strauss)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	3
Treasure Waltz (Strauss)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	2
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	4
Treasure Waltz (Strauss)	gzip	9/10	0	2
Treasure Waltz (Strauss)	lzma	9/10	0	3
Treasure Waltz (Strauss)	bzip2	9/10	0	1
For Alise (Bethoven)	gzip	9/10	0	3
For Alise (Bethoven)	lzma	9/10	0	1
For Alise (Bethoven)	bzip2	9/10	0	3
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
Sping From The Four Seasons (Vivaldi)	gzip	9/10	0	1
Sping From The Four Seasons (Vivaldi)	lzma	9/10	0	3
Sping From The Four Seasons (Vivaldi)	bzip2	9/10	0	1
Piano Sonatta No. 15 (Mozart)	gzip	9/10	0	1
Piano Sonatta No. 15 (Mozart)	lzma	9/10	0	3
Piano Sonatta No. 15 (Mozart)	bzip2	9/10	0	1
